2016-07-11 10:29:00,789,¼ÇÂ¼Êý£º7369Ìõ
2016-07-11 10:29:34,513,(changesave|836610901,WFTS.Bool.Rd.b0.570,1):(ok)
2016-07-11 10:29:34,529,(changesave|836610901,WFTS.Bool.Rd.b0.351,1):(ok)
2016-07-11 10:29:34,529,(changesave|836610901,WFTS.Bool.Rd.b0.704,1):(ok)
2016-07-11 10:29:34,795,(changesave|836610901,WFTS.Bool.Rd.b0.074,1):(ok)
2016-07-11 10:29:34,795,(changesave|836610901,WFTS.Bool.Rd.b0.839,1):(ok)
2016-07-11 10:29:34,857,(changesave|836610901,WFTS.Bool.Rd.b0.571,1):(ok)
2016-07-11 10:29:34,873,(changesave|836610901,WFTS.Bool.Rd.b0.705,1):(ok)
2016-07-11 10:29:34,873,(changesave|836610901,WFTS.Bool.Rd.b0.352,1):(ok)
2016-07-11 10:29:35,154,(changesave|836610901,WFTS.Bool.Rd.b0.075,1):(ok)
2016-07-11 10:29:35,154,(changesave|836610901,WFTS.Bool.Rd.b0.840,1):(ok)
2016-07-11 10:29:35,201,(changesave|836610901,WFTS.Bool.Rd.b0.572,1):(ok)
2016-07-11 10:29:35,216,(changesave|836610901,WFTS.Bool.Rd.b0.706,1):(ok)
2016-07-11 10:29:35,216,(changesave|836610901,WFTS.Bool.Rd.b0.353,1):(ok)
2016-07-11 10:29:35,498,(changesave|836610901,WFTS.Bool.Rd.b0.841,1):(ok)
2016-07-11 10:29:35,498,(changesave|836610901,WFTS.Bool.Rd.b0.076,1):(ok)
2016-07-11 10:29:35,538,(changesave|836610901,WFTS.Bool.Rd.b0.573,1):(ok)
2016-07-11 10:29:35,570,(changesave|836610901,WFTS.Bool.Rd.b0.707,1):(ok)
2016-07-11 10:29:35,570,(changesave|836610901,WFTS.Bool.Rd.b0.354,1):(ok)
2016-07-11 10:29:35,852,(changesave|836610901,WFTS.Bool.Rd.b0.077,1):(ok)
2016-07-11 10:29:35,852,(changesave|836610901,WFTS.Bool.Rd.b0.842,1):(ok)
2016-07-11 10:29:35,883,(changesave|836610901,WFTS.Bool.Rd.b0.574,1):(ok)
2016-07-11 10:29:35,914,(changesave|836610901,WFTS.Bool.Rd.b0.708,1):(ok)
2016-07-11 10:29:35,914,(changesave|836610901,WFTS.Bool.Rd.b0.355,1):(ok)
2016-07-11 10:29:36,211,(changesave|836610901,WFTS.Bool.Rd.b0.843,1):(ok)
2016-07-11 10:29:36,211,(changesave|836610901,WFTS.Bool.Rd.b0.079,1):(ok)
2016-07-11 10:29:36,242,(changesave|836610901,WFTS.Bool.Rd.b0.575,1):(ok)
2016-07-11 10:29:36,274,(changesave|836610901,WFTS.Bool.Rd.b0.709,1):(ok)
2016-07-11 10:29:36,274,(changesave|836610901,WFTS.Bool.Rd.b0.356,1):(ok)
2016-07-11 10:29:36,565,(changesave|836610901,WFTS.Bool.Rd.b0.080,1):(ok)
2016-07-11 10:29:36,565,(changesave|836610901,WFTS.Bool.Rd.b0.844,1):(ok)
2016-07-11 10:29:36,597,(changesave|836610901,WFTS.Bool.Rd.b0.576,1):(ok)
2016-07-11 10:29:36,628,(changesave|836610901,WFTS.Bool.Rd.b0.357,1):(ok)
2016-07-11 10:29:36,628,(changesave|836610901,WFTS.Bool.Rd.b0.710,1):(ok)
2016-07-11 10:29:36,925,(changesave|836610901,WFTS.Bool.Rd.b0.081,1):(ok)
2016-07-11 10:29:36,925,(changesave|836610901,WFTS.Bool.Rd.b0.845,1):(ok)
2016-07-11 10:29:36,940,(changesave|836610901,WFTS.Bool.Rd.b0.577,1):(ok)
2016-07-11 10:29:36,972,(changesave|836610901,WFTS.Bool.Rd.b0.711,1):(ok)
2016-07-11 10:29:36,972,(changesave|836610901,WFTS.Bool.Rd.b0.358,1):(ok)
2016-07-11 10:29:37,284,(changesave|836610901,WFTS.Bool.Rd.b0.086,1):(ok)
2016-07-11 10:29:37,300,(changesave|836610901,WFTS.Bool.Rd.b0.846,1):(ok)
2016-07-11 10:29:37,300,(changesave|836610901,WFTS.Bool.Rd.b0.578,1):(ok)
2016-07-11 10:29:37,315,(changesave|836610901,WFTS.Bool.Rd.b0.359,1):(ok)
2016-07-11 10:29:37,315,(changesave|836610901,WFTS.Bool.Rd.b0.712,1):(ok)
2016-07-11 10:29:37,637,(changesave|836610901,WFTS.Bool.Rd.b0.087,1):(ok)
2016-07-11 10:29:37,653,(changesave|836610901,WFTS.Bool.Rd.b0.847,1):(ok)
2016-07-11 10:29:37,653,(changesave|836610901,WFTS.Bool.Rd.b0.579,1):(ok)
2016-07-11 10:29:37,668,(changesave|836610901,WFTS.Bool.Rd.b0.361,1):(ok)
2016-07-11 10:29:37,668,(changesave|836610901,WFTS.Bool.Rd.b0.713,1):(ok)
2016-07-11 10:29:37,981,(changesave|836610901,WFTS.Bool.Rd.b0.089,1):(ok)
2016-07-11 10:29:37,996,(changesave|836610901,WFTS.Bool.Rd.b0.848,1):(ok)
2016-07-11 10:29:37,996,(changesave|836610901,WFTS.Bool.Rd.b0.580,1):(ok)
2016-07-11 10:29:38,012,(changesave|836610901,WFTS.Bool.Rd.b0.714,1):(ok)
2016-07-11 10:29:38,012,(changesave|836610901,WFTS.Bool.Rd.b0.366,1):(ok)
2016-07-11 10:29:38,325,(changesave|836610901,WFTS.Bool.Rd.b0.090,1):(ok)
2016-07-11 10:29:38,356,(changesave|836610901,WFTS.Bool.Rd.b0.715,1):(ok)
2016-07-11 10:29:38,356,(changesave|836610901,WFTS.Bool.Rd.b0.581,1):(ok)
2016-07-11 10:29:38,356,(changesave|836610901,WFTS.Bool.Rd.b0.367,1):(ok)
